instance_id,repo,language_group,route,arm,candidate_count,candidate_span_coverage,span_recall@1,file_recall@5,span_recall@5,span_all@5,span_recall@10,span_mrr,retrieval_ms,rerank_ms,stage_sum_ms,rerank_recorded_cost_usd,failed_calls
facebook__docusaurus-10130,facebook/docusaurus,TypeScript/JavaScript,hybrid,unreranked,100,1.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,195.191347040236,0.0,195.191347040236,0.0,0
facebook__docusaurus-10309,facebook/docusaurus,TypeScript/JavaScript,hybrid,unreranked,100,1.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,175.55983178317547,0.0,175.55983178317547,0.0,0
facebook__docusaurus-8927,facebook/docusaurus,TypeScript/JavaScript,hybrid,unreranked,100,1.0,0.0,1.0,1.0,1.0,1.0,0.5,105.30685260891914,0.0,105.30685260891914,0.0,0
facebook__docusaurus-9897,facebook/docusaurus,TypeScript/JavaScript,hybrid,unreranked,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07447004318237,0.0,100.07447004318237,0.0,0
fmtlib__fmt-2310,fmtlib/fmt,C++/C,hybrid,unreranked,100,1.0,0.0,1.0,0.5,0.0,0.5,0.2,34.302462823688984,0.0,34.302462823688984,0.0,0
fmtlib__fmt-2317,fmtlib/fmt,C++/C,hybrid,unreranked,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.93333591520786,0.0,33.93333591520786,0.0,0
fmtlib__fmt-3248,fmtlib/fmt,C++/C,hybrid,unreranked,100,1.0,0.0,1.0,0.0,0.0,1.0,0.14285714285714285,32.191077247262,0.0,32.191077247262,0.0,0
gin-gonic__gin-1805,gin-gonic/gin,Go,hybrid,unreranked,100,1.0,0.0,1.0,0.0,0.0,0.0,0.014492753623188406,31.761364080011845,0.0,31.761364080011845,0.0,0
gin-gonic__gin-2121,gin-gonic/gin,Go,hybrid,unreranked,100,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,61.76459416747093,0.0,61.76459416747093,0.0,0
gin-gonic__gin-2755,gin-gonic/gin,Go,hybrid,unreranked,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.41735481470823,0.0,70.41735481470823,0.0,0
gin-gonic__gin-3741,gin-gonic/gin,Go,hybrid,unreranked,100,1.0,0.0,1.0,1.0,1.0,1.0,0.2,31.528668478131294,0.0,31.528668478131294,0.0,0
gin-gonic__gin-3820,gin-gonic/gin,Go,hybrid,unreranked,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.01759434491396,0.0,84.01759434491396,0.0,0
gohugoio__hugo-12171,gohugoio/hugo,Go,hybrid,unreranked,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.1356505006552,0.0,566.1356505006552,0.0,0
gohugoio__hugo-12343,gohugoio/hugo,Go,hybrid,unreranked,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.3878646120429,0.0,156.3878646120429,0.0,0
gohugoio__hugo-12448,gohugoio/hugo,Go,hybrid,unreranked,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.32178553938866,0.0,367.32178553938866,0.0,0
gohugoio__hugo-12562,gohugoio/hugo,Go,hybrid,unreranked,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.7841094657779,0.0,353.7841094657779,0.0,0
gohugoio__hugo-12579,gohugoio/hugo,Go,hybrid,unreranked,100,1.0,0.0,1.0,1.0,1.0,1.0,0.5,124.36143308877945,0.0,124.36143308877945,0.0,0
hashicorp__terraform-34814,hashicorp/terraform,Go,hybrid,unreranked,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.7821247428656,0.0,523.7821247428656,0.0,0
hashicorp__terraform-35611,hashicorp/terraform,Go,hybrid,unreranked,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.54075396806,0.0,1177.54075396806,0.0,0
jqlang__jq-2235,jqlang/jq,C++/C,hybrid,unreranked,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.99139582365751,0.0,35.99139582365751,0.0,0
jqlang__jq-2598,jqlang/jq,C++/C,hybrid,unreranked,100,0.75,0.25,0.3333333333333333,0.25,0.0,0.25,1.0,54.006632417440414,0.0,54.006632417440414,0.0,0
jqlang__jq-2658,jqlang/jq,C++/C,hybrid,unreranked,100,1.0,0.0,1.0,1.0,1.0,1.0,0.5,40.34812655299902,0.0,40.34812655299902,0.0,0
jqlang__jq-2728,jqlang/jq,C++/C,hybrid,unreranked,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.13029891252518,0.0,42.13029891252518,0.0,0
jqlang__jq-2750,jqlang/jq,C++/C,hybrid,unreranked,100,1.0,0.25,0.3333333333333333,0.5,0.0,0.75,1.0,43.2191863656044,0.0,43.2191863656044,0.0,0
matplotlib__matplotlib-13989,matplotlib/matplotlib,Python,hybrid,unreranked,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,353.31128258258104,0.0,353.31128258258104,0.0,0
matplotlib__matplotlib-14623,matplotlib/matplotlib,Python,hybrid,unreranked,100,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.5,474.5719525963068,0.0,474.5719525963068,0.0,0
matplotlib__matplotlib-20488,matplotlib/matplotlib,Python,hybrid,unreranked,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,740.2913523837924,0.0,740.2913523837924,0.0,0
matplotlib__matplotlib-20676,matplotlib/matplotlib,Python,hybrid,unreranked,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,605.3813369944692,0.0,605.3813369944692,0.0,0
micropython__micropython-10095,micropython/micropython,C++/C,hybrid,unreranked,100,1.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,337.10203133523464,0.0,337.10203133523464,0.0,0
micropython__micropython-13039,micropython/micropython,C++/C,hybrid,unreranked,100,1.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,2087.3783556744456,0.0,2087.3783556744456,0.0,0
micropython__micropython-13569,micropython/micropython,C++/C,hybrid,unreranked,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.9343084394932,0.0,648.9343084394932,0.0,0
micropython__micropython-15898,micropython/micropython,C++/C,hybrid,unreranked,100,1.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,366.30408000200987,0.0,366.30408000200987,0.0,0
nushell__nushell-12901,nushell/nushell,Rust,hybrid,unreranked,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.5001206174493,0.0,599.5001206174493,0.0,0
nushell__nushell-12950,nushell/nushell,Rust,hybrid,unreranked,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.25041023641825,0.0,369.25041023641825,0.0,0
nushell__nushell-13605,nushell/nushell,Rust,hybrid,unreranked,100,1.0,0.5,1.0,0.5,0.0,1.0,1.0,464.87354673445225,0.0,464.87354673445225,0.0,0
nushell__nushell-13831,nushell/nushell,Rust,hybrid,unreranked,100,1.0,0.0,1.0,0.5,0.0,0.5,0.5,836.4740805700421,0.0,836.4740805700421,0.0,0
preactjs__preact-2757,preactjs/preact,TypeScript/JavaScript,hybrid,unreranked,100,1.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,31.970694661140442,0.0,31.970694661140442,0.0,0
preactjs__preact-2896,preactjs/preact,TypeScript/JavaScript,hybrid,unreranked,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.063835136592388,0.0,31.063835136592388,0.0,0
preactjs__preact-2927,preactjs/preact,TypeScript/JavaScript,hybrid,unreranked,100,1.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,21.610247902572155,0.0,21.610247902572155,0.0,0
preactjs__preact-3567,preactjs/preact,TypeScript/JavaScript,hybrid,unreranked,100,1.0,0.0,0.5,0.0,0.0,0.0,0.09090909090909091,31.098083592951298,0.0,31.098083592951298,0.0,0
prometheus__prometheus-10633,prometheus/prometheus,Go,hybrid,unreranked,100,1.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,195.73382381349802,0.0,195.73382381349802,0.0,0
prometheus__prometheus-11859,prometheus/prometheus,Go,hybrid,unreranked,100,1.0,0.0,0.0,0.0,0.0,1.0,0.1,2031.1839636415243,0.0,2031.1839636415243,0.0,0
prometheus__prometheus-14861,prometheus/prometheus,Go,hybrid,unreranked,100,1.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,239.74862042814493,0.0,239.74862042814493,0.0,0
prometheus__prometheus-15142,prometheus/prometheus,Go,hybrid,unreranked,100,0.2,0.0,1.0,0.0,0.0,0.2,0.16666666666666666,179.31540962308645,0.0,179.31540962308645,0.0,0
pydata__xarray-2905,pydata/xarray,Python,hybrid,unreranked,100,1.0,0.0,1.0,0.0,0.0,0.0,0.01020408163265306,157.63067733496428,0.0,157.63067733496428,0.0,0
pydata__xarray-3151,pydata/xarray,Python,hybrid,unreranked,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,127.79546994715929,0.0,127.79546994715929,0.0,0
pydata__xarray-3305,pydata/xarray,Python,hybrid,unreranked,100,1.0,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,98.86441193521023,0.0,98.86441193521023,0.0,0
pydata__xarray-6992,pydata/xarray,Python,hybrid,unreranked,100,0.6666666666666666,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.5,162.06798888742924,0.0,162.06798888742924,0.0,0
redis__redis-10068,redis/redis,C++/C,hybrid,unreranked,100,1.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.25,614.5735438913107,0.0,614.5735438913107,0.0,0
redis__redis-10095,redis/redis,C++/C,hybrid,unreranked,100,1.0,0.0,1.0,0.0,0.0,1.0,0.1111111111111111,138.7315597385168,0.0,138.7315597385168,0.0,0
redis__redis-11631,redis/redis,C++/C,hybrid,unreranked,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.3712088242173,0.0,815.3712088242173,0.0,0
redis__redis-11734,redis/redis,C++/C,hybrid,unreranked,100,1.0,0.5,1.0,1.0,1.0,1.0,1.0,226.41367372125387,0.0,226.41367372125387,0.0,0
redis__redis-13338,redis/redis,C++/C,hybrid,unreranked,100,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.041666666666666664,1467.2828409820795,0.0,1467.2828409820795,0.0,0
scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,Python,hybrid,unreranked,100,1.0,0.0,1.0,0.0,0.0,0.0,0.07142857142857142,243.64196602255106,0.0,243.64196602255106,0.0,0
scikit-learn__scikit-learn-10844,scikit-learn/scikit-learn,Python,hybrid,unreranked,100,1.0,0.0,1.0,1.0,1.0,1.0,0.5,311.0905783250928,0.0,311.0905783250928,0.0,0
scikit-learn__scikit-learn-10908,scikit-learn/scikit-learn,Python,hybrid,unreranked,100,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,250.35778060555458,0.0,250.35778060555458,0.0,0
scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,Python,hybrid,unreranked,100,1.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,461.18234004825354,0.0,461.18234004825354,0.0,0
sharkdp__bat-2201,sharkdp/bat,Rust,hybrid,unreranked,100,1.0,1.0,0.5,1.0,1.0,1.0,1.0,54.681601002812386,0.0,54.681601002812386,0.0,0
sharkdp__bat-2260,sharkdp/bat,Rust,hybrid,unreranked,100,1.0,0.0,0.5,0.0,0.0,0.0,0.022222222222222223,51.846105605363846,0.0,51.846105605363846,0.0,0
sharkdp__bat-2650,sharkdp/bat,Rust,hybrid,unreranked,100,1.0,0.0,0.5,0.0,0.0,0.0,0.010309278350515464,89.49218783527613,0.0,89.49218783527613,0.0,0
sharkdp__bat-3108,sharkdp/bat,Rust,hybrid,unreranked,100,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,33.72456785291433,0.0,33.72456785291433,0.0,0
sympy__sympy-11618,sympy/sympy,Python,hybrid,unreranked,100,1.0,0.0,1.0,1.0,1.0,1.0,0.5,84.41918436437845,0.0,84.41918436437845,0.0,0
sympy__sympy-12096,sympy/sympy,Python,hybrid,unreranked,100,1.0,0.0,1.0,1.0,1.0,1.0,0.25,192.71772261708975,0.0,192.71772261708975,0.0,0
sympy__sympy-12419,sympy/sympy,Python,hybrid,unreranked,100,0.5,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,675.6487404927611,0.0,675.6487404927611,0.0,0
sympy__sympy-13031,sympy/sympy,Python,hybrid,unreranked,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.3494776338339,0.0,277.3494776338339,0.0,0
tokio-rs__tokio-4898,tokio-rs/tokio,Rust,hybrid,unreranked,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,153.63017469644547,0.0,153.63017469644547,0.0,0
tokio-rs__tokio-6551,tokio-rs/tokio,Rust,hybrid,unreranked,100,1.0,0.0,1.0,1.0,1.0,1.0,0.5,141.48656465113163,0.0,141.48656465113163,0.0,0
tokio-rs__tokio-6603,tokio-rs/tokio,Rust,hybrid,unreranked,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.18855223059654,0.0,241.18855223059654,0.0,0
tokio-rs__tokio-6752,tokio-rs/tokio,Rust,hybrid,unreranked,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,245.82778103649616,0.0,245.82778103649616,0.0,0
uutils__coreutils-6575,uutils/coreutils,Rust,hybrid,unreranked,100,1.0,0.2,0.5,0.6,0.0,0.8,1.0,86.57236769795418,0.0,86.57236769795418,0.0,0
uutils__coreutils-6682,uutils/coreutils,Rust,hybrid,unreranked,100,1.0,0.0,1.0,0.5,0.0,1.0,0.2,139.2231024801731,0.0,139.2231024801731,0.0,0
uutils__coreutils-6690,uutils/coreutils,Rust,hybrid,unreranked,100,1.0,0.0,1.0,1.0,1.0,1.0,0.5,68.68116091936827,0.0,68.68116091936827,0.0,0
uutils__coreutils-6731,uutils/coreutils,Rust,hybrid,unreranked,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,79.8948286101222,0.0,79.8948286101222,0.0,0
valkey-io__valkey-1842,valkey-io/valkey,C++/C,hybrid,unreranked,100,1.0,0.0,1.0,1.0,1.0,1.0,0.5,180.04003819078207,0.0,180.04003819078207,0.0,0
valkey-io__valkey-790,valkey-io/valkey,C++/C,hybrid,unreranked,100,1.0,0.0,1.0,0.0,0.0,0.0,0.029411764705882353,797.5868210196495,0.0,797.5868210196495,0.0,0
valkey-io__valkey-928,valkey-io/valkey,C++/C,hybrid,unreranked,100,1.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,818.6595654115081,0.0,818.6595654115081,0.0,0
vuejs__core-11589,vuejs/core,TypeScript/JavaScript,hybrid,unreranked,100,0.3333333333333333,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.25,137.25208584219217,0.0,137.25208584219217,0.0,0
vuejs__core-11870,vuejs/core,TypeScript/JavaScript,hybrid,unreranked,100,1.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,90.14938585460186,0.0,90.14938585460186,0.0,0
vuejs__core-11915,vuejs/core,TypeScript/JavaScript,hybrid,unreranked,100,1.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,56.53763934969902,0.0,56.53763934969902,0.0,0
astral-sh__ruff-15309,astral-sh/ruff,Rust,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.05169778317213,3189.4134702160954,3286.4651679992676,0,0
astral-sh__ruff-15330,astral-sh/ruff,Rust,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,0.5,1.0,1.0,1.0,1.0,1.0,376.1220248416066,6498.485586605966,6874.607611447573,0,0
astral-sh__ruff-15356,astral-sh/ruff,Rust,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.1860174760222,7871.025636792183,8540.211654268205,0,0
astral-sh__ruff-15443,astral-sh/ruff,Rust,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,0.0,0.5,0.5,0.0,1.0,0.5,248.33653774112463,4518.095625564456,4766.432163305581,0,0
astropy__astropy-12907,astropy/astropy,Python,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,267.5481652840972,4529.3354615569115,4796.883626841009,0,0
astropy__astropy-13033,astropy/astropy,Python,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,646.2220912799239,6734.329896979034,7380.551988258958,0,0
astropy__astropy-13236,astropy/astropy,Python,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,556.6371669992805,5426.841481588781,5983.478648588061,0,0
astropy__astropy-13579,astropy/astropy,Python,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1846.2864281609654,10929.311585612595,12775.59801377356,0,0
axios__axios-4731,axios/axios,TypeScript/JavaScript,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.67560275644064,3546.867437660694,3558.5430404171348,0,0
axios__axios-4738,axios/axios,TypeScript/JavaScript,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,0.0,1.0,1.0,1.0,1.0,0.5,15.89482743293047,4566.882675513625,4582.777502946556,0,0
axios__axios-5085,axios/axios,TypeScript/JavaScript,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,0.0,0.5,1.0,1.0,1.0,0.3333333333333333,8.085216395556927,3534.7635596990585,3542.8487760946155,0,0
axios__axios-6539,axios/axios,TypeScript/JavaScript,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,15.311221592128277,5455.034751445055,5470.345973037183,0,0
babel__babel-13928,babel/babel,TypeScript/JavaScript,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,92.4942847341299,3943.0006900802255,4035.4949748143554,0,0
babel__babel-14532,babel/babel,TypeScript/JavaScript,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.01391924917698,7052.0979119464755,7232.1118311956525,0,0
babel__babel-15445,babel/babel,TypeScript/JavaScript,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,515.2314240112901,10786.464217118919,11301.695641130209,0,0
babel__babel-15649,babel/babel,TypeScript/JavaScript,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,127.90400441735983,4642.016865313053,4769.920869730413,0,0
caddyserver__caddy-4943,caddyserver/caddy,Go,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,113.51753398776054,9575.342651456594,9688.860185444355,0,0
caddyserver__caddy-5404,caddyserver/caddy,Go,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,0.0,1.0,0.5,0.0,1.0,0.5,129.33858763426542,10991.244462318718,11120.583049952984,0,0
caddyserver__caddy-5761,caddyserver/caddy,Go,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.825741596519947,3912.404782138765,3926.230523735285,0,0
caddyserver__caddy-5870,caddyserver/caddy,Go,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,0.0,1.0,1.0,1.0,1.0,0.5,80.19120246171951,6058.724601753056,6138.915804214776,0,0
caddyserver__caddy-6115,caddyserver/caddy,Go,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.63622586429119,5316.299065947533,5386.935291811824,0,0
facebook__docusaurus-10130,facebook/docusaurus,TypeScript/JavaScript,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,168.85207686573267,6703.3831179142,6872.2351947799325,0,0
facebook__docusaurus-10309,facebook/docusaurus,TypeScript/JavaScript,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,0.0,1.0,1.0,1.0,1.0,0.5,147.48084265738726,6797.439156100154,6944.919998757541,0,0
facebook__docusaurus-8927,facebook/docusaurus,TypeScript/JavaScript,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,0.0,1.0,1.0,1.0,1.0,0.5,86.10645774751902,5407.1324756368995,5493.2389333844185,0,0
facebook__docusaurus-9897,facebook/docusaurus,TypeScript/JavaScript,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81.47623389959335,5594.0050687640905,5675.481302663684,0,0
fmtlib__fmt-2310,fmtlib/fmt,C++/C,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,0.5,1.0,1.0,1.0,1.0,1.0,17.611337825655937,3553.74984908849,3571.361186914146,0,0
fmtlib__fmt-2317,fmtlib/fmt,C++/C,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.47396944463253,3949.415356852114,3965.8893262967467,0,0
fmtlib__fmt-3248,fmtlib/fmt,C++/C,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.42375686019659,3301.6394497826695,3316.063206642866,0,0
gin-gonic__gin-1805,gin-gonic/gin,Go,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.112563803792,2781.8723507225513,2795.9849145263433,0,0
gin-gonic__gin-2121,gin-gonic/gin,Go,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,0.0,1.0,1.0,1.0,1.0,0.5,41.450148448348045,4262.470352463424,4303.920500911772,0,0
gin-gonic__gin-2755,gin-gonic/gin,Go,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.97465693950653,4246.685827150941,4292.660484090447,0,0
gin-gonic__gin-3741,gin-gonic/gin,Go,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.606893830001354,2661.8412490934134,2675.4481429234147,0,0
gin-gonic__gin-3820,gin-gonic/gin,Go,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.106365613639355,6031.389547511935,6089.495913125575,0,0
gohugoio__hugo-12171,gohugoio/hugo,Go,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.1130860447884,6647.6416336372495,7188.754719682038,0,0
gohugoio__hugo-12343,gohugoio/hugo,Go,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.54340151697397,4585.174441337585,4721.717842854559,0,0
gohugoio__hugo-12448,gohugoio/hugo,Go,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.5906213968992,4956.274966709316,5302.865588106215,0,0
gohugoio__hugo-12562,gohugoio/hugo,Go,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.39241410046816,5155.697492882609,5488.0899069830775,0,0
gohugoio__hugo-12579,gohugoio/hugo,Go,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,112.7635333687067,4805.199768394232,4917.9633017629385,0,0
hashicorp__terraform-34814,hashicorp/terraform,Go,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,506.05540443211794,6243.973209522665,6750.0286139547825,0,0
hashicorp__terraform-35611,hashicorp/terraform,Go,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145.070786587894,9885.774465277791,11030.845251865685,0,0
jqlang__jq-2235,jqlang/jq,C++/C,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.171549774706364,4483.163533732295,4501.335083507001,0,0
jqlang__jq-2598,jqlang/jq,C++/C,bm25,Qwen/Qwen3-Reranker-4B,100,0.25,0.25,0.3333333333333333,0.25,0.0,0.25,1.0,35.875651985406876,5189.617319963872,5225.492971949279,0,0
jqlang__jq-2658,jqlang/jq,C++/C,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,21.90421335399151,4542.744603939354,4564.648817293346,0,0
jqlang__jq-2728,jqlang/jq,C++/C,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.53212719410658,4594.5732751861215,4619.105402380228,0,0
jqlang__jq-2750,jqlang/jq,C++/C,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,0.25,0.5,0.75,0.0,1.0,1.0,24.897653609514236,4382.834138348699,4407.731791958213,0,0
matplotlib__matplotlib-13989,matplotlib/matplotlib,Python,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,338.41904904693365,5653.986783698201,5992.405832745135,0,0
matplotlib__matplotlib-14623,matplotlib/matplotlib,Python,bm25,Qwen/Qwen3-Reranker-4B,100,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,1.0,449.5539730414748,5092.08151884377,5541.635491885245,0,0
matplotlib__matplotlib-20488,matplotlib/matplotlib,Python,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,0.0,1.0,1.0,1.0,1.0,0.5,714.8650418967009,5514.709891751409,6229.574933648109,0,0
matplotlib__matplotlib-20676,matplotlib/matplotlib,Python,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,583.2140659913421,4757.293307222426,5340.507373213768,0,0
micropython__micropython-10095,micropython/micropython,C++/C,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0126914307475,4584.565268829465,4904.577960260212,0,0
micropython__micropython-13039,micropython/micropython,C++/C,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2052.8754740953445,9396.893196739256,11449.768670834601,0,0
micropython__micropython-13569,micropython/micropython,C++/C,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,617.2977173700929,3235.2969646453857,3852.5946820154786,0,0
micropython__micropython-15898,micropython/micropython,C++/C,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,351.0567992925644,4431.944435462356,4783.00123475492,0,0
nushell__nushell-12901,nushell/nushell,Rust,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,576.8097443506122,5110.376160591841,5687.185904942453,0,0
nushell__nushell-12950,nushell/nushell,Rust,bm25,Qwen/Qwen3-Reranker-4B,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.9795949533582,4610.300668515265,4958.280263468623,0,0
nushell__nushell-13605,nushell/nushell,Rust,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,0.5,1.0,1.0,1.0,1.0,1.0,441.82142429053783,5314.705112017691,5756.526536308229,0,0
nushell__nushell-13831,nushell/nushell,Rust,bm25,Qwen/Qwen3-Reranker-4B,100,0.5,0.16666666666666666,1.0,0.5,0.0,0.5,1.0,812.173143029213,6824.087729677558,7636.260872706771,0,0
preactjs__preact-2757,preactjs/preact,TypeScript/JavaScript,bm25,Qwen/Qwen3-Reranker-4B,100,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,12.174160219728947,3407.7560482546687,3419.9302084743977,0,0
